lat_deg,lon_deg,status_id,report_date,source,water_source_clean,water_tech_clean,clean_country_id,clean_country_name,clean_adm1,clean_adm2,clean_adm3,clean_adm4,activity_id,scheme_id,wpdx_id,install_year,installer,rehab_year,rehabilitator,management_clean,pay_clean,status_clean,fecal_coliform_presence,fecal_coliform_value,subjective_quality,notes,local_population,assigned_population,facility_type,water_source_category,water_tech_category,created_timestamp,dataset_title,rehab_priority,would_gain_access,usage_cap,criticality,pressure,distance_to_primary,distance_to_secondary,distance_to_tertiary,distance_to_city,distance_to_town,is_urban,days_since_report,staleness,prediction_yes_0y,prediction_yes_2y,prediction_no_0y,prediction_no_2y,predicted_status_0y,predicted_status_2y,predicted_category,water_point_age,target,status_binary
0.1329399943351745,34.803245544433594,Yes,2024-01-18,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Vihiga,Sabatia,Busali,,10290264,,6GGP4RM3+57H,2014.0,,,,,,Non-Functional,,,,,3942.0,218.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0553018772196854,0.7266666666666667,17384.794784381746,1268.7252220436708,3726.6981535985465,17650.902519939686,7162.490003930695,False,689,80.478357391753,,,,,,,,10.0,1,0
0.1142199,34.4517237,No,2021-02-06,USAID/KEA KIWASH,Borehole/Tubewell,Public Tapstand,KEN,Kenya,Siaya,Gem,North Gem,,Siaya-enumerators-96VX9N,,6GGP4F72+MMQ,2014.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,Non-Functional,,,"No, the water is not treated and safe for drinking",,3557.0,260.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,260.0,0.0,300.0,0.0730953050323306,0.8666666666666667,306.1814722080922,6907.544204337428,6276.278204901906,38105.633106434914,9090.506112932137,False,1765,57.32970494599243,,,,,,,,7.0,1,0
0.6228816509246826,34.59291458129883,Yes,2024-10-01,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Bungoma,Kabuchai,West Nalondo,,10600288,,6GGPJHFV+553,2006.5,,,,,,Non-Functional,,,,,1554.0,1022.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.6576576576576577,3.4066666666666667,5534.056890639201,5576.430887623714,68.06376711622632,41420.96993101424,6830.5104420142425,False,432,87.26924297360185,,,,,,,,17.5,1,0
0.3087460994720459,34.262718200683594,Yes,2023-07-12,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Siaya,Ugenya,North Ugenya,,10520611,,6GGP8757+F3W,2010.0,,,,,,Non-Functional,,,,,2347.0,152.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0647635279079676,0.5066666666666667,5519.529698034542,2254.9001528926133,1259.700278343493,26000.53849185367,6742.862994672426,False,879,75.79996184833618,,,,,,,,13.0,1,0
0.4757708451,34.5374628678,Yes,2015-09-30,Evidence Action,Protected Well,,KEN,Kenya,Bungoma,Bumula,Kabula,,,,6GGPFGGP+8X4,2006.5,,,,,,Non-Functional,,,,Omenda,2361.0,277.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.1173231681490893,0.9233333333333332,1278.8584667884834,7331.331783209863,5895.1075538615305,31822.79293941314,5280.024178857345,False,3721,30.946561511370312,,,,,,,,8.5,1,0
-2.9868288,37.636715,Yes,2012-06-22,Virtual Kenya,Protected Well,Hand Pump - Afridev,KEN,Kenya,Kajiado,Kajiado South,Rombo,,kjd993,,6G9V2J7P+7M8,2004.0,,,,Private Operator/Delegated Management,No payment,Functional,,,Safe -Crisp and clear,,969.0,82.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.0846233230134159,0.2733333333333333,7503.096661934205,4540.847183650471,1553.511212077916,51601.58659319172,15608.411203083237,False,4916,21.233542593480724,,,,,,,,8.0,0,0
0.21639,34.42754167,Yes,2021-02-03,USAID/KEA KIWASH,Borehole/Tubewell,Public Tapstand,KEN,Kenya,Kakamega,Mumias West,Musanda,,kakamegamapping-96MH7Z,,6GGP6C8H+H23,1984.0,,,,Community Management,,"Functional, not in use",,,"Yes, the water is treated and safe for drinking",,2098.0,1308.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.6234509056244042,4.36,8258.600191596443,10020.318237666355,39.87831088587412,36650.2721074641,7857.785734153928,False,1768,57.2755173329544,,,,,,,,37.0,0,0
-0.73084098,37.630184,Yes,2012-05-23,Virtual Kenya,Borehole/Tubewell,Hand Pump - Afridev,KEN,Kenya,Embu,Mbeere South,Mavuria,,embu_water_points2.150,,6GFV7J9J+M37,1982.0,,,,,Fees collected – monthly,"Functional, not in use",,,Safe Crisp and clear,,351.0,351.0,Improved,Well,Hand Pump,2020-08-07T17:46:54,Virtual Kenya_Embu Kenya_2013-2014,,,300.0,1.0,1.17,2949.1672177709147,13131.5754852735,1978.4009903651788,28668.89058025385,28595.089115138977,False,4946,21.03369621316169,,,,,,,,30.0,0,0
0.1233116686344146,34.82606506347656,Yes,2024-10-01,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Vihiga,Hamisi,Shamakhokho,,10230604,,6GGP4RFG+8CG,2014.0,,,,,,Non-Functional,,,,,3609.0,227.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0628983097811027,0.7566666666666667,19310.004887672963,1278.6938515469546,1539.694895835362,19612.6371028262,6851.216963822765,False,432,87.26924297360185,,,,,,,,10.0,1,0
-3.94400929,39.74385557,Yes,2014-03-13,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Kilifi,Kilifi South,Shimo La Tewa,,,,6G8X3P4V+9GX,2007.0,,,,,,Non-Functional,,,,Texas Bore Hole,28113.0,5323.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.1893430085725465,17.743333333333332,134.30451469284765,8907.723200672772,2809.0216479200126,14534.206058286296,18978.223533142405,True,4287,25.88985589071326,,,,,,,,7.0,1,0
0.0466433316469192,34.72816848754883,Yes,2023-10-16,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Vihiga,Hamisi,Jepkoyai,,10250245,,6GGP2PWH+M73,2014.0,,,,,,Non-Functional,,,,,4592.0,132.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0287456445993031,0.44,13265.642798238032,599.1998234968092,282.8655658150506,16788.369782330527,968.5286070273144,False,783,78.12876163750578,,,,,,,,9.0,1,0
0.1428433358669281,34.64448928833008,Yes,2023-11-15,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Khwisero,Kisa East,,10360237,,6GGP4JVV+4QQ,1996.0,,,,,,Non-Functional,,,,,2503.0,76.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0303635637235317,0.2533333333333333,10601.283773520532,2658.36871369068,880.4367217321303,19472.071987627456,6395.690342736118,False,753,78.87108243808355,,,,,,,,27.0,1,0
0.2789700031280517,34.65248489379883,Yes,2024-09-01,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Lurambi,Butsotso Central,,10166255,,6GGP7MH2+HXQ,1996.0,,,,,,Non-Functional,,,,,1837.0,492.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2678279804028307,1.64,843.5773450250414,9733.046884869904,1173.7208934055934,10865.760742385082,7713.261632471293,False,462,86.44788015839214,,,,,,,,28.0,1,0
0.1652366667985916,34.52229690551758,Yes,2023-09-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Khwisero,Kisa Central,,10350401,,6GGP5G8C+3WV,1996.0,,,,,,Non-Functional,,,,,3496.0,311.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0889588100686498,1.0366666666666666,7166.435818204383,3253.482282726721,4122.083128664075,28511.958002687512,6255.223867758465,False,818,77.27154635480608,,,,,,,,27.0,1,0
1.742046486808,37.291394713503,Yes,2012-01-30,ACTED,Protected Spring,,KEN,Kenya,Samburu,Samburu North,Ndoto,,,,6GHVP7RR+RH6,2011.0,,,,,,Non-Functional,,,,Nguronit Springs,469.0,455.0,Improved,Spring,,2020-10-01T17:10:55,Water Information Management System (WIMS)_East Africa_2011-2012,,,250.0,0.9701492537313432,1.82,165567.61135246683,51029.248623096224,6.951189720444943,191311.0929048624,56718.75703487368,False,5060,20.291283900424222,,,,,,,,1.0,1,0
-1.0371,35.169,Yes,2013-08-29,World Vision,Borehole/Tubewell,Motorized Pump - Diesel,KEN,Kenya,Narok,Kilgoris,Kimintet,,{B0405998-5122-45E9-A119-FAA4A2CDCB01},,6GCQX579+5J6,2009.0,World Vision,,,,,Non-Functional,,,,,911.0,875.0,Improved,Well,Motorized Pump,2020-10-01T21:10:17,World Vision_Africa Boreholes_2011-2015,,,300.0,0.960482985729967,2.9166666666666665,29835.357611060608,6919.768124316904,4181.541253338488,60392.86071981576,30169.32776343215,False,4483,24.33874297231159,,,,,,,,4.0,1,0
-1.73410025,37.58018366,Yes,2021-02-05,USAID/KEA KIWASH,Sand or Sub-surface Dam,Public Tapstand,KEN,Kenya,Makueni,Kaiti,Ukia,,Makueni Enumerator-96SMCY,,6GCV7H8J+933,2011.0,Community Based Organization/ Self-Help Group/ Faith Based Organization /NGO,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,1885.0,1427.0,Improved,Sand or Sub-surface Dam,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,,0.7570291777188329,,34132.884884654806,182.589978462981,2962.167137454956,42137.171599411005,4918.719739281569,False,1766,57.3116367144639,,,,,,,,10.0,0,0
0.0853466689586639,34.840938568115234,Yes,2024-01-23,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Vihiga,Hamisi,Banja,,10230618,,6GGP3RPR+49P,2014.0,,,,,,Non-Functional,,,,,4014.0,328.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0817140009965122,1.0933333333333333,20143.99587640781,2882.8227069289737,675.1674319418144,22947.952859904624,5183.672529271885,False,684,80.60529659776807,,,,,,,,10.0,1,0
0.3000516593456268,34.559837341308594,Yes,2024-11-01,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Kakamega,Mumias East,Lusheya/Lubinu,,10530158,,6GGP8H25+2WG,1996.0,,,,,,Non-Functional,,,,,2174.0,216.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0993560257589696,0.72,2481.1153762011427,6347.781123550406,1906.1733092925167,21249.46013563849,2593.8399358083034,False,401,88.12618391945199,,,,,,,,28.0,1,0
0.3001134,34.5818476,Yes,2021-01-28,USAID/KEA KIWASH,Borehole/Tubewell,Public Tapstand,KEN,Kenya,Kakamega,Mumias East,Lusheya/Lubinu,,kakamegamapping-965MUN,,6GGP8H2J+2PX,1980.0,Other (please specify),,,Private Operator/Delegated Management,,"Functional, not in use",,,"Yes, the water is treated and safe for drinking",,2457.0,408.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.166056166056166,1.36,1067.4485297791955,8775.86369164251,73.20412443004992,18810.52293524301,2405.2619627692065,False,1774,57.16729571166073,,,,,,,,41.0,0,0
0.3451166749000549,34.71234130859375,Yes,2023-11-14,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Navakholo,Ingostse-Mathia,,10182153,,6GGP8PW6+2WW,1996.0,,,,,,Non-Functional,,,,,1862.0,1130.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.60687432867884,3.7666666666666666,7048.3300600908,843.9580534895858,1077.020491947185,8018.440738482515,15577.37505204528,False,754,78.84622515023007,,,,,,,,27.0,1,0
0.48980501,34.306614,No,2012-07-23,Virtual Kenya,Protected Well,Hand Pump - Afridev,KEN,Kenya,Busia,Nambale,Bukhayo North/Waltsi,,0,,6GGPF8Q4+WJH,1984.0,,,,No Management,No payment,Non-Functional,,,Not tested Coloured (whitish- brownish),,1094.0,347.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",347.0,,300.0,0.3171846435100548,1.1566666666666667,2257.9775557955663,843.5127672933471,1305.0744660748112,24183.266520291112,15667.434886785555,False,4885,21.44204551448476,,,,,,,,28.0,1,0
0.0249186502,34.3121530507,Yes,2014-08-18,Evidence Action,Rainwater Harvesting,,KEN,Kenya,Siaya,Alego Usonga,South East Alego,,,,6GGP28F6+XV6,2010.0,,,,,,Non-Functional,,,,Joash Obiero Waterpoint,2132.0,1160.0,Improved,Rainwater Harvesting,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,50.0,0.5440900562851783,23.2,14419.477303751622,1998.3082044117436,3288.626979413625,51196.15912448124,4843.408510121847,False,4129,27.211914542133517,,,,,,,,4.0,1,0
0.5540016889572144,34.767433166503906,Yes,2023-02-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Lugari,Chevaywa,,10260307,,6GGPHQ38+JX3,1996.0,,,,,,Non-Functional,,,,,1941.0,818.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.4214322514167954,2.7266666666666666,22730.172228037063,18849.04507277306,4166.495041680568,29995.50174429132,5931.5792495104,False,1030,72.27661242123074,,,,,,,,27.0,1,0
-0.468313333,34.97853167,Yes,2021-02-04,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Nyamira,North Mugirango,Bokeira,,Nyamira-Enumerator-96QC7V,,6GFPGXJH+MCF,2013.0,,,,Community Management,,"Functional, not in use",,,"No, the water is not treated and safe for drinking",,2069.0,551.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.2663122281295311,1.836666666666667,26762.800450032188,4057.361936314607,972.5624554856684,32322.41462137032,12567.170243064384,False,1767,57.293574177382766,,,,,,,,8.0,0,0
0.220055,34.78149833,Yes,2021-01-28,USAID/KEA KIWASH,Protected Well,Public Tapstand,KEN,Kenya,Kakamega,Shinyalu,Isukha South,,kakamegamapping-965VQ4,,6GGP6QCJ+2HH,1980.0,,,,Community Management,,"Functional, needs repair",,,"Yes, the water is treated and safe for drinking",,3309.0,313.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,,,300.0,0.0945905107283167,1.0433333333333332,7518.589770461384,8755.7969938863,3162.5994454779843,7823.062321701266,1540.8356295432843,False,1774,57.16729571166073,,,,,,,,41.0,0,0
-1.1025300946,34.5833600066,Yes,2014-03-26,Evidence Action,Protected Well,,KEN,Kenya,Migori,Kuria West,Masaba,,,,6GCPVHWM+X8Q,2011.0,,,,,,Non-Functional,,,,Ka Amolo Spring,1502.0,349.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.2323568575233022,1.163333333333333,50121.51580880068,3897.967912184357,373.4204358710167,52106.27614022615,10857.541349680629,False,4274,25.99616426952382,,,,,,,,3.0,1,0
0.0389683321118354,34.73878860473633,Yes,2024-01-16,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Vihiga,Hamisi,Jepkoyai,,10230030,,6GGP2PQQ+HGM,2014.0,,,,,,Non-Functional,,,,,3520.0,232.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0659090909090909,0.7733333333333333,12901.319857325603,2047.9966174479423,1057.2940477440773,15781.4301181236,2332.09545504943,False,691,80.42763770094443,,,,,,,,10.0,1,0
0.396741658449173,34.6900520324707,Yes,2023-11-11,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Navakholo,Bunyala Central,,10560221,,6GGP9MWR+M2V,1996.0,,,,,,Non-Functional,,,,,1619.0,223.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.137739345274861,0.7433333333333333,12692.840042607237,2388.511394332085,2140.8482765962094,14208.367387979606,15610.69849323076,False,757,78.77170028145609,,,,,,,,27.0,1,0
0.293863,34.120903,Yes,2012-05-01,Virtual Kenya,Protected Well,Hand Pump - Afridev,KEN,Kenya,Busia,Funyula,Namboboto Nambuku,,0,,6GGP74VC+G9R,1990.0,,,,No Management,Fees collected – monthly,Functional,,,Not tested Crisp and clear,,2086.0,210.0,Improved,Well,Hand Pump,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.1006711409395973,0.7,8851.125263451591,1629.8556288347363,2841.203903598068,19504.840689730845,9130.024900849923,False,4968,20.88833863260534,,,,,,,,22.0,0,0
0.2329366654157638,34.5395622253418,Yes,2024-01-15,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Butere,Marama West,,10350418,,6GGP6GMQ+5RF,1996.0,,,,,,Non-Functional,,,,,2916.0,89.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0305212620027434,0.2966666666666667,9854.746611310467,1771.5231452815044,509.3054189280964,24078.479781362337,1734.241161412985,False,692,80.40228984365748,,,,,,,,28.0,1,0
0.6263566613197327,34.878440856933594,Yes,2023-11-30,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Bungoma,Lugari,Chekalini,,10270045,,6GGPJVGH+G9W,2006.5,,,,,,Non-Functional,,,,,1948.0,289.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1483572895277207,0.9633333333333334,35366.292470773566,11145.7265065812,1972.083487685861,40538.30942788497,12381.60230478693,False,738,79.24488353044356,,,,,,,,16.5,1,0
-0.5861616730690002,34.39409255981445,Yes,2023-11-14,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Homa Bay,Ndhiwa,Kanyamwa Kologi,,10330252,,6GFPC97V+GJP,2002.0,,,,,,Non-Functional,,,,,1583.0,454.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.2867972204674668,1.5133333333333334,41002.30061791609,345.54925312670576,102.10686303934212,42604.486410342455,8920.893945979473,False,754,78.84622515023007,,,,,,,,21.0,1,0
0.3222149908542633,34.373905181884766,Yes,2023-11-30,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Butula,Marachi East,,10520844,,6GGP89CF+VHJ,2005.0,,,,,,Non-Functional,,,,,2047.0,201.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0981924767953102,0.67,12062.216280121314,1913.2165410257537,219.66204630243809,35407.78488270246,12917.459635766896,False,738,79.24488353044356,,,,,,,,18.0,1,0
0.4658850133419037,34.76511764526367,Yes,2023-07-11,Evidence Action,Borehole/Tubewell,,KEN,Kenya,Kakamega,Malava,Shirugu-Mugai,,10600103,,6GGPFQ88+925,1996.0,,,,,,Non-Functional,,,,,1856.0,324.0,Improved,Well,,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1745689655172413,1.08,19941.639031619583,13317.962673771965,130.9272671256135,20259.23030732485,15678.430521288235,False,880,75.77607246565367,,,,,,,,27.0,1,0
0.3665363,34.6806449,No,2021-02-02,USAID/KEA KIWASH,Borehole/Tubewell,Public Tapstand,KEN,Kenya,Kakamega,Navakholo,Shinoyi-Shikomari-Esumeyia,,kakamegamapping-96L3RU,,6GGP9M8J+J76,2011.0,,,,Community Management,,"Non-Functional, dry season",,,"Yes, the water is treated and safe for drinking",,2714.0,336.0,Improved,Well,Public Tapstand,2022-11-14T20:33:38,USAID_KIWASH_Kenya_2021,336.0,,300.0,0.1238025055268975,1.12,9221.22321759786,529.4180928109566,1694.978677644776,12013.129684257688,13102.04111501776,False,1769,57.25746617938464,,,,,,,,10.0,1,0
0.1951294988393783,34.80488586425781,Yes,2023-11-14,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Kakamega,Shinyalu,Isukha South,,10160495,,6GGP5RW3+3X2,1996.0,,,,,,Non-Functional,,,,,2226.0,343.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.1540880503144654,1.143333333333333,11168.96117862413,7991.966542581999,3632.8209857252,11505.671695836169,3822.411912079184,False,754,78.84622515023007,,,,,,,,27.0,1,0
0.0166680378,34.686497642,Yes,2013-02-12,Evidence Action,Protected Well,,KEN,Kenya,Vihiga,Vihiga,South Maragoli,,,,6GGP2M8P+MH9,2014.0,,,,,,Non-Functional,,,,Vuranga Protected Spring,2647.0,171.0,Improved,Well,,2020-09-30T17:46:39,Evidence Action_Kenya_2012-2016,,,300.0,0.0646014355874575,0.57,7828.30278937305,1596.626483086547,2081.4831427603585,15218.107778743506,4984.947212168788,False,4681,22.866140360310247,,,,,,,,0.0,1,0
0.3538883030414581,34.28635787963867,Yes,2023-12-14,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Busia,Butula,Marachi Central,,10520633,,6GGP973P+HG5,2005.0,,,,,,Non-Functional,,,,,2165.0,119.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0549653579676674,0.3966666666666666,10590.556631161588,2829.669794378886,3074.9463721875613,25168.11422885156,10902.297127495664,False,724,79.59536275012718,,,,,,,,18.0,1,0
1.1017099618911743,35.14426040649414,Yes,2023-11-27,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Trans Nzoia,Cherangany,Sinyerere,,10450652,,6GHQ442V+MPJ,2007.0,,,,,,Non-Functional,,,,,1618.0,688.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.4252163164400494,2.293333333333333,17903.188095129906,8194.547157555005,6676.734858990477,49428.562828005925,17670.32889922945,False,741,79.16998185271754,,,,,,,,16.0,1,0
-0.5492833,34.49215,Yes,2011-03-25,Engineering Sciences and Global Development,Borehole/Tubewell,Hand Pump,KEN,Kenya,Homa Bay,Homa Bay Town,Homa Bay East,,207,,6GFPFF2R+7VJ,2002.0,,,,Community Management,Fees collected – annually,Non-Functional,,,,Chiga School Borehole,1638.0,1222.0,Improved,Well,Hand Pump,2021-05-11T18:46:13,Engineering Sciences and Global Development_Kenya_2011,,,300.0,0.746031746031746,4.073333333333333,31791.27198025087,3374.917770016026,978.0893888218312,33434.84173550377,4936.048493968408,False,5371,18.39649442909312,,,,,,,,9.0,1,0
0.0367133319377899,34.74142837524414,Yes,2024-01-16,Evidence Action,Protected Well,Motorized Pump - Electric,KEN,Kenya,Vihiga,Hamisi,Jepkoyai,,10230812,,6GGP2PPR+MHM,2014.0,,,,,,Non-Functional,,,,,3315.0,215.0,Improved,Well,Motorized Pump,2024-04-18T19:20:18,Evidence Action_Kenya_2023-2024,,,300.0,0.0648567119155354,0.7166666666666667,12682.919120676515,2430.5629342093976,1323.817281632391,15503.92860115778,2702.1955702466757,False,691,80.42763770094443,,,,,,,,10.0,1,0
0.72556102,34.346771,Yes,2012-07-26,Virtual Kenya,Borehole/Tubewell,,KEN,Kenya,Busia,Teso North,Ang'Urai North,,0,,6GGPP8GW+6PC,2005.0,,,,No Management,No payment,"Functional, needs repair",,,Unsafe Coloured (whitish- brownish),,2124.0,531.0,Improved,Well,,2020-08-07T18:06:14,"Virtual Kenya_Busia, Kajiado, Kiambu, Kisumu_2012",,,300.0,0.25,1.77,17795.523822122683,4776.194078500425,531.6767565344207,40343.07852787906,8673.941948797577,False,4882,21.46233155150697,,,,,,,,7.0,0,0
